,s0_diff,s1_diff,s2_diff
1217,14.0,9.799999999999983,8.400000000000006
1218,8.0,9.599999999999994,9.599999999999994
1219,9.0,9.400000000000034,9.400000000000006
1220,7.0,7.599999999999966,9.800000000000011
1221,9.0,5.800000000000011,9.599999999999994
1222,5.0,3.599999999999966,9.399999999999977
1223,-1.0,1.6000000000000227,7.600000000000023
1224,-2.0,-1.400000000000034,5.800000000000011
1225,-3.0,-3.3999999999999773,3.599999999999966
1226,-6.0,-4.399999999999977,1.6000000000000227
1227,-5.0,-5.600000000000023,-1.3999999999999773
1228,-6.0,-6.199999999999932,-3.400000000000034
1229,-8.0,-6.2000000000000455,-4.399999999999977
1230,-6.0,-6.800000000000011,-5.600000000000023
1231,-6.0,-6.799999999999983,-6.199999999999989
1232,-8.0,-10.0,-6.199999999999989
1233,-6.0,-10.799999999999983,-6.800000000000011
1234,-24.0,-9.000000000000028,-6.800000000000011
1235,-10.0,-6.999999999999972,-10.0
1236,3.0,-6.0,-10.799999999999983
1237,2.0,-1.0,-9.0
1238,-1.0,0.799999999999983,-7.0
1239,1.0,1.200000000000017,-6.0
1240,-1.0,4.199999999999989,-1.0
1241,5.0,8.199999999999989,0.799999999999983
1242,17.0,9.400000000000006,1.200000000000017
1243,19.0,8.999999999999972,4.199999999999989
1244,7.0,7.000000000000028,8.200000000000017
1245,-3.0,1.200000000000017,9.399999999999977
1246,-5.0,-8.0,9.0
1247,-12.0,-14.000000000000028,7.0
1248,-27.0,-16.99999999999997,1.200000000000017
1249,-23.0,-19.80000000000001,-8.0
1250,-18.0,-20.599999999999994,-14.0
1251,-19.0,-17.19999999999999,-17.0
1252,-16.0,-14.600000000000023,-19.80000000000001
1253,-10.0,-12.399999999999977,-20.599999999999994
1254,-10.0,-10.0,-17.19999999999999
1255,-7.0,-8.800000000000011,-14.600000000000023
1256,-7.0,-7.799999999999983,-12.399999999999991
1257,-10.0,-6.800000000000011,-10.0
1258,-5.0,-6.0,-8.799999999999997
1259,-5.0,-4.199999999999989,-7.799999999999997
1260,-3.0,-2.200000000000003,-6.799999999999997
1261,2.0,-1.4000000000000057,-6.0
1262,0.0,-0.7999999999999972,-4.200000000000003
1263,-1.0,-0.4000000000000057,-2.200000000000003
1264,-2.0,-1.3999999999999915,-1.4000000000000057
1265,-1.0,-2.0,-0.7999999999999972
1266,-3.0,-2.0,-0.3999999999999915
1267,-3.0,-1.6000000000000085,-1.4000000000000057
1268,-1.0,-1.3999999999999915,-2.0
1269,0.0,-0.5999999999999943,-2.0
1270,0.0,-0.20000000000000284,-1.5999999999999943
1271,1.0,0.0,-1.4000000000000057
1272,-1.0,0.0,-0.6000000000000014
1273,0.0,0.20000000000000284,-0.19999999999999574
1274,0.0,0.0,0.0
1275,1.0,0.20000000000000284,0.0
1276,0.0,0.19999999999999574,0.19999999999999574
1277,0.0,0.5999999999999872,0.0
1278,0.0,0.6000000000000085,0.20000000000000284
1279,2.0,0.3999999999999915,0.19999999999999574
1280,1.0,1.4210854715202004e-14,0.6000000000000085
1281,-1.0,-0.20000000000000284,0.5999999999999943
1282,-2.0,-0.6000000000000085,0.4000000000000057
1283,-1.0,-0.9999999999999858,0.0
1284,0.0,-0.8000000000000043,-0.20000000000000284
1285,-1.0,0.0,-0.6000000000000085
1286,0.0,0.7999999999999972,-0.9999999999999929
1287,2.0,1.3999999999999986,-0.8000000000000043
1288,3.0,1.7999999999999972,0.0
1289,3.0,2.200000000000003,0.8000000000000043
1290,1.0,2.200000000000003,1.3999999999999986
1291,2.0,2.200000000000003,1.7999999999999972
1292,2.0,2.1999999999999886,2.200000000000003
1293,3.0,2.5999999999999943,2.200000000000003
1294,3.0,2.6000000000000085,2.200000000000003
1295,3.0,2.799999999999997,2.1999999999999886
1296,2.0,2.8000000000000114,2.6000000000000085
1297,3.0,2.999999999999986,2.5999999999999943
1298,3.0,3.200000000000003,2.799999999999997
1299,4.0,3.6000000000000085,2.8000000000000114
1300,4.0,3.799999999999997,3.0
1301,4.0,3.799999999999997,3.1999999999999886
1302,4.0,3.1999999999999886,3.6000000000000085
1303,3.0,2.4000000000000057,3.799999999999997
1304,1.0,1.4000000000000057,3.799999999999997
1305,0.0,0.19999999999998863,3.200000000000003
1306,-1.0,-0.3999999999999915,2.4000000000000057
1307,-2.0,-0.6000000000000085,1.3999999999999915
1308,0.0,-0.4000000000000057,0.20000000000000284
1309,0.0,-0.19999999999998863,-0.4000000000000057
1310,1.0,0.19999999999998863,-0.5999999999999943
1311,0.0,0.20000000000001705,-0.4000000000000057
1312,0.0,0.4000000000000057,-0.19999999999998863
1313,0.0,0.3999999999999915,0.19999999999998863
1314,1.0,0.5999999999999943,0.20000000000000284
1315,1.0,0.6000000000000085,0.4000000000000057
1316,1.0,0.5999999999999943,0.3999999999999915
1317,0.0,0.4000000000000057,0.6000000000000085
1318,0.0,0.19999999999998863,0.5999999999999943
1319,0.0,0.0,0.6000000000000085
1320,0.0,-0.19999999999998863,0.3999999999999915
1321,0.0,-0.19999999999998863,0.20000000000000284
1322,-1.0,-0.4000000000000057,0.0
1323,0.0,-0.4000000000000057,-0.20000000000000284
1324,-1.0,-0.5999999999999943,-0.20000000000000284
1325,0.0,-0.4000000000000057,-0.3999999999999915
1326,-1.0,-0.6000000000000085,-0.4000000000000057
1327,0.0,-0.20000000000000284,-0.5999999999999943
1328,-1.0,0.20000000000001705,-0.4000000000000057
1329,1.0,0.9999999999999858,-0.5999999999999943
1330,2.0,1.2000000000000028,-0.20000000000000284
1331,3.0,1.5999999999999943,0.20000000000000284
1332,1.0,1.4000000000000057,1.0
1333,1.0,1.5999999999999943,1.2000000000000028
1334,0.0,1.6000000000000085,1.5999999999999943
1335,3.0,2.799999999999997,1.4000000000000057
1336,3.0,5.0,1.5999999999999943
1337,7.0,9.0,1.5999999999999943
1338,12.0,13.0,2.8000000000000114
1339,20.0,16.600000000000023,5.0
1340,23.0,18.19999999999996,9.0
1341,21.0,19.80000000000001,13.0
1342,15.0,20.19999999999999,16.599999999999994
1343,20.0,15.599999999999994,18.19999999999999
1344,22.0,11.400000000000006,19.80000000000001
1345,0.0,9.799999999999983,20.19999999999999
1346,0.0,7.600000000000023,15.600000000000023
1347,7.0,4.800000000000011,11.399999999999977
1348,9.0,4.599999999999966,9.800000000000011
1349,8.0,5.199999999999989,7.600000000000023
1350,-1.0,4.600000000000023,4.7999999999999545
1351,3.0,2.0,4.600000000000023
1352,4.0,0.19999999999998863,5.199999999999989
1353,-4.0,0.0,4.600000000000023
1354,-1.0,-1.1999999999999886,2.0
1355,-2.0,-1.8000000000000114,0.19999999999998863
1356,-3.0,-0.4000000000000341,0.0
1357,1.0,0.6000000000000227,-1.1999999999999886
1358,3.0,1.0,-1.8000000000000114
1359,4.0,1.0,-0.39999999999997726
1360,0.0,-0.39999999999997726,0.5999999999999659
1361,-3.0,-2.0,1.0
1362,-6.0,-5.0,1.0
1363,-5.0,-6.600000000000023,-0.39999999999997726
1364,-11.0,-9.199999999999989,-2.0
1365,-8.0,-9.0,-5.0
1366,-16.0,-7.199999999999989,-6.600000000000023
1367,-5.0,-4.199999999999989,-9.199999999999989
1368,4.0,-2.200000000000017,-9.0
1369,4.0,1.0000000000000284,-7.199999999999989
1370,2.0,1.799999999999983,-4.200000000000017
1371,0.0,1.5999999999999943,-2.1999999999999886
1372,-1.0,2.8000000000000114,1.0
1373,3.0,4.399999999999977,1.799999999999983
1374,10.0,4.0,1.6000000000000227
1375,10.0,4.0,2.799999999999983
1376,-2.0,1.599999999999966,4.400000000000006
1377,-1.0,-5.199999999999932,4.0
1378,-9.0,-9.200000000000017,4.0
1379,-24.0,-9.200000000000017,1.6000000000000227
1380,-10.0,-8.799999999999983,-5.2000000000000455
1381,-2.0,-7.400000000000006,-9.199999999999989
1382,1.0,-5.0,-9.199999999999989
1383,-2.0,-2.6000000000000227,-8.800000000000011
1384,-12.0,-3.1999999999999886,-7.399999999999977
1385,2.0,-6.199999999999989,-5.0
1386,-5.0,-8.599999999999966,-2.6000000000000227
1387,-14.0,-8.80000000000004,-3.1999999999999886
1388,-14.0,-9.400000000000006,-6.199999999999989
1389,-13.0,-7.599999999999966,-8.600000000000023
1390,-1.0,-4.600000000000023,-8.799999999999983
1391,4.0,-2.1999999999999886,-9.400000000000006
1392,1.0,-0.4000000000000057,-7.599999999999994
1393,-2.0,-0.5999999999999943,-4.599999999999994
1394,-4.0,-1.5999999999999943,-2.200000000000017
1395,-2.0,-2.200000000000017,-0.4000000000000057
1396,-1.0,-1.1999999999999886,-0.5999999999999943
1397,-2.0,0.8000000000000114,-1.5999999999999943
1398,3.0,1.3999999999999773,-2.1999999999999886
1399,6.0,0.6000000000000227,-1.200000000000017
1400,1.0,-2.6000000000000227,0.8000000000000114
1401,-5.0,-6.199999999999989,1.4000000000000057
1402,-18.0,-9.199999999999989,0.5999999999999943
1403,-15.0,-10.200000000000017,-2.5999999999999943
1404,-9.0,-10.199999999999989,-6.200000000000017
1405,-4.0,-6.3999999999999915,-9.199999999999989
1406,-5.0,-2.3999999999999915,-10.200000000000017
1407,1.0,0.39999999999997726,-10.199999999999989
1408,5.0,1.8000000000000114,-6.400000000000006
1409,5.0,3.3999999999999915,-2.3999999999999915
1410,3.0,3.4000000000000057,0.3999999999999915
1411,3.0,2.3999999999999915,1.8000000000000114
1412,1.0,1.0000000000000142,3.3999999999999915
1413,0.0,-1.4210854715202004e-14,3.4000000000000057
1414,-2.0,-1.1999999999999886,2.3999999999999915
1415,-2.0,-2.1999999999999886,1.0
1416,-3.0,-2.8000000000000114,0.0
1417,-4.0,-2.799999999999997,-1.1999999999999886
1418,-3.0,-2.4000000000000057,-2.200000000000003
1419,-2.0,-2.799999999999997,-2.799999999999997
1420,0.0,-2.799999999999997,-2.8000000000000114
1421,-5.0,-2.5999999999999943,-2.3999999999999915
1422,-4.0,-2.4000000000000057,-2.799999999999997
1423,-2.0,-2.200000000000003,-2.8000000000000114
1424,-1.0,-1.1999999999999886,-2.5999999999999943
1425,1.0,-0.20000000000000284,-2.4000000000000057
1426,0.0,0.20000000000000284,-2.1999999999999886
1427,1.0,0.799999999999983,-1.2000000000000028
1428,0.0,1.4000000000000057,-0.20000000000000284
1429,2.0,1.8000000000000114,0.20000000000000284
1430,4.0,2.799999999999983,0.7999999999999972
1431,2.0,3.6000000000000085,1.4000000000000057
1432,6.0,4.200000000000003,1.7999999999999972
1433,4.0,4.599999999999994,2.799999999999997
1434,5.0,5.0,3.5999999999999943
1435,6.0,3.3999999999999773,4.200000000000003
1436,4.0,2.0000000000000284,4.6000000000000085
1437,-2.0,0.5999999999999943,5.0
1438,-3.0,-1.1999999999999886,3.4000000000000057
1439,-2.0,-2.1999999999999886,2.0
1440,-3.0,-1.400000000000034,0.5999999999999943
1441,-1.0,0.20000000000001705,-1.200000000000017
1442,2.0,2.4000000000000057,-2.1999999999999886
1443,5.0,4.799999999999983,-1.4000000000000057
1444,9.0,6.199999999999989,0.20000000000000284
1445,9.0,6.800000000000011,2.3999999999999915
1446,6.0,6.599999999999994,4.800000000000011
1447,5.0,5.599999999999994,6.199999999999989
1448,4.0,4.200000000000017,6.800000000000011
1449,4.0,3.3999999999999773,6.599999999999994
1450,2.0,2.2000000000000455,5.599999999999994
1451,2.0,1.3999999999999773,4.200000000000017
1452,-1.0,0.5999999999999659,3.4000000000000057
1453,0.0,-0.39999999999997726,2.1999999999999886
1454,0.0,-1.5999999999999943,1.4000000000000057
1455,-3.0,-1.5999999999999943,0.5999999999999943
1456,-4.0,-1.4000000000000057,-0.4000000000000057
1457,-1.0,-1.0,-1.5999999999999943
1458,1.0,0.0,-1.5999999999999943
1459,2.0,1.5999999999999943,-1.4000000000000057
1460,2.0,3.0,-1.0
1461,4.0,4.199999999999989,0.0
1462,6.0,5.0,1.5999999999999943
1463,7.0,5.200000000000017,3.0
1464,6.0,4.0,4.200000000000017
1465,3.0,2.200000000000017,5.0
1466,-2.0,0.19999999999998863,5.199999999999989
1467,-3.0,-1.4000000000000057,4.0
1468,-3.0,-2.4000000000000057,2.1999999999999886
1469,-2.0,-2.0,0.20000000000001705
1470,-2.0,-1.4000000000000057,-1.4000000000000057
1471,0.0,-0.799999999999983,-2.4000000000000057
1472,0.0,-0.6000000000000227,-2.0
1473,0.0,-0.5999999999999943,-1.4000000000000057
1474,-1.0,-0.9999999999999716,-0.799999999999983
1475,-2.0,-1.400000000000034,-0.5999999999999943
1476,-2.0,-1.3999999999999773,-0.6000000000000227
1477,-2.0,-0.8000000000000114,-1.0
1478,0.0,0.799999999999983,-1.3999999999999773
1479,2.0,3.8000000000000114,-1.4000000000000057
1480,6.0,6.400000000000006,-0.8000000000000114
1481,13.0,7.199999999999989,0.8000000000000114
1482,11.0,8.0,3.799999999999983
1483,4.0,6.0,6.400000000000006
1484,6.0,3.8000000000000114,7.200000000000017
1485,-4.0,1.4000000000000057,8.0
1486,2.0,2.0,6.0
1487,-1.0,5.599999999999994,3.799999999999983
1488,7.0,7.0,1.4000000000000057
1489,24.0,8.599999999999966,2.0
1490,3.0,9.400000000000006,5.599999999999994
1491,10.0,7.200000000000017,7.0
1492,3.0,1.8000000000000114,8.599999999999994
1493,-4.0,1.1999999999999886,9.400000000000006
1494,-3.0,1.3999999999999773,7.200000000000017
1495,0.0,1.0,1.8000000000000114
1496,11.0,2.8000000000000114,1.1999999999999886
1497,1.0,6.600000000000023,1.3999999999999773
1498,5.0,6.399999999999977,1.0
1499,16.0,4.599999999999966,2.8000000000000114
1500,-1.0,3.6000000000000227,6.600000000000023
1501,2.0,1.8000000000000114,6.399999999999977
1502,-4.0,-1.400000000000034,4.600000000000023
1503,-4.0,-1.1999999999999886,3.599999999999966
1504,0.0,-1.9999999999999432,1.8000000000000114
1505,0.0,-2.2000000000000455,-1.3999999999999773
1506,-2.0,-2.7999999999999545,-1.2000000000000455
1507,-5.0,-1.0,-2.0
1508,-7.0,0.39999999999997726,-2.1999999999999886
1509,9.0,1.7999999999999545,-2.8000000000000114
1510,7.0,4.400000000000034,-1.0
1511,5.0,7.399999999999977,0.4000000000000341
1512,8.0,7.600000000000023,1.8000000000000114
1513,8.0,7.800000000000011,4.399999999999977
1514,10.0,8.0,7.399999999999977
1515,8.0,5.399999999999977,7.600000000000023
1516,6.0,3.0,7.800000000000011
1517,-5.0,-0.6000000000000227,8.0
1518,-4.0,-5.399999999999977,5.399999999999977
1519,-8.0,-11.399999999999977,3.0
1520,-16.0,-12.600000000000023,-0.5999999999999659
1521,-24.0,-13.0,-5.400000000000034
1522,-11.0,-12.199999999999989,-11.399999999999977
1523,-6.0,-10.400000000000006,-12.600000000000023
1524,-4.0,-7.399999999999977,-13.0
1525,-7.0,-7.199999999999989,-12.199999999999989
1526,-9.0,-7.600000000000023,-10.400000000000006
1527,-10.0,-8.400000000000006,-7.400000000000006
1528,-8.0,-7.199999999999989,-7.199999999999989
1529,-8.0,-6.599999999999994,-7.599999999999994
1530,-1.0,-4.0,-8.400000000000006
1531,-6.0,-1.0,-7.199999999999989
1532,3.0,1.4000000000000057,-6.600000000000023
1533,7.0,2.799999999999983,-4.0
1534,4.0,3.8000000000000114,-1.0
1535,6.0,2.0000000000000284,1.4000000000000057
1536,-1.0,-3.0,2.8000000000000114
1537,-6.0,-5.400000000000034,3.799999999999983
1538,-18.0,-8.199999999999989,2.0
1539,-8.0,-9.400000000000006,-3.0
1540,-8.0,-9.400000000000006,-5.399999999999977
1541,-7.0,-7.0,-8.200000000000017
1542,-6.0,-6.399999999999977,-9.400000000000006
1543,-6.0,-5.600000000000023,-9.399999999999977
1544,-5.0,-5.399999999999977,-7.0
1545,-4.0,-5.800000000000011,-6.400000000000006
1546,-6.0,-6.0,-5.599999999999994
1547,-8.0,-6.199999999999989,-5.400000000000006
1548,-7.0,-6.0,-5.800000000000011
1549,-6.0,-4.800000000000011,-6.0
1550,-3.0,-2.3999999999999915,-6.199999999999989
1551,0.0,-0.3999999999999915,-6.0
1552,4.0,1.3999999999999915,-4.800000000000011
1553,3.0,2.6000000000000085,-2.3999999999999915
1554,3.0,2.5999999999999943,-0.4000000000000057
1555,3.0,1.4000000000000057,1.4000000000000057
1556,0.0,0.39999999999997726,2.6000000000000085
1557,-2.0,-0.4000000000000057,2.5999999999999943
1558,-2.0,-1.1999999999999886,1.4000000000000057
1559,-1.0,-1.5999999999999943,0.39999999999997726
1560,-1.0,-0.9999999999999716,-0.39999999999997726
1561,-2.0,0.19999999999998863,-1.200000000000017
1562,1.0,3.1999999999999886,-1.5999999999999943
1563,4.0,5.0,-1.0
1564,14.0,6.599999999999994,0.19999999999998863
1565,8.0,7.400000000000006,3.200000000000017
1566,6.0,7.0,5.0
1567,5.0,4.400000000000006,6.599999999999994
1568,2.0,3.19999999999996,7.400000000000006
1569,1.0,2.400000000000034,7.0
1570,2.0,1.5999999999999943,4.400000000000006
1571,2.0,2.200000000000017,3.1999999999999886
1572,1.0,3.599999999999966,2.4000000000000057
1573,5.0,3.4000000000000057,1.5999999999999943
1574,8.0,3.0000000000000284,2.1999999999999886
1575,1.0,3.0,3.6000000000000227
1576,0.0,1.7999999999999545,3.3999999999999773
1577,1.0,0.20000000000001705,3.0
1578,-1.0,0.20000000000001705,3.0
1579,0.0,0.5999999999999659,1.8000000000000114
1580,1.0,0.8000000000000114,0.19999999999998863
1581,2.0,1.8000000000000114,0.20000000000001705
1582,2.0,2.8000000000000114,0.5999999999999943
1583,4.0,3.7999999999999545,0.8000000000000114
1584,5.0,4.2000000000000455,1.799999999999983
1585,6.0,4.599999999999994,2.8000000000000114
1586,4.0,4.399999999999977,3.799999999999983
1587,4.0,4.0,4.200000000000017
1588,3.0,3.4000000000000057,4.599999999999994
1589,3.0,3.4000000000000057,4.400000000000006
1590,3.0,2.8000000000000114,4.0
1591,4.0,2.5999999999999943,3.4000000000000057
1592,1.0,3.0,3.3999999999999773
1593,2.0,1.3999999999999773,2.8000000000000114
1594,5.0,0.20000000000001705,2.5999999999999943
1595,-5.0,-0.4000000000000057,3.0
1596,-2.0,-0.39999999999997726,1.4000000000000057
1597,-2.0,-0.6000000000000227,0.19999999999998863
1598,2.0,1.1999999999999886,-0.39999999999997726
1599,4.0,2.1999999999999886,-0.4000000000000057
1600,4.0,2.8000000000000114,-0.5999999999999943
1601,3.0,3.1999999999999886,1.1999999999999886
1602,1.0,3.0,2.1999999999999886
1603,4.0,2.6000000000000227,2.8000000000000114
1604,3.0,2.1999999999999886,3.1999999999999886
1605,2.0,2.8000000000000114,3.0
1606,1.0,3.1999999999999886,2.6000000000000227
1607,4.0,3.400000000000034,2.1999999999999886
1608,6.0,2.599999999999966,2.8000000000000114
1609,4.0,1.400000000000034,3.1999999999999886
1610,-2.0,-5.684341886080802e-14,3.3999999999999773
1611,-5.0,-1.7999999999999545,2.6000000000000227
1612,-3.0,-2.8000000000000114,1.3999999999999773
1613,-3.0,-2.1999999999999886,0.0
1614,-1.0,-1.200000000000017,-1.7999999999999545
1615,1.0,-0.4000000000000057,-2.8000000000000114
1616,0.0,0.5999999999999943,-2.200000000000017
1617,1.0,0.8000000000000114,-1.1999999999999886
1618,2.0,0.20000000000001705,-0.4000000000000057
1619,0.0,-1.0,0.5999999999999943
1620,-2.0,-3.0,0.8000000000000114
1621,-6.0,-4.600000000000023,0.19999999999998863
1622,-9.0,-4.799999999999983,-1.0
1623,-6.0,-3.8000000000000114,-3.0
1624,-1.0,-1.5999999999999943,-4.599999999999994
1625,3.0,1.1999999999999886,-4.800000000000011
1626,5.0,2.6000000000000227,-3.799999999999983
1627,5.0,2.0,-1.5999999999999943
1628,1.0,1.1999999999999886,1.1999999999999886
1629,-4.0,-0.20000000000001705,2.5999999999999943
1630,-1.0,-2.3999999999999773,2.0
1631,-2.0,-3.0000000000000284,1.200000000000017
1632,-6.0,-2.7999999999999545,-0.20000000000001705
1633,-2.0,-3.8000000000000114,-2.4000000000000057
1634,-3.0,-3.8000000000000114,-3.0
1635,-6.0,-2.1999999999999886,-2.799999999999983
1636,-2.0,-2.0,-3.8000000000000114
1637,2.0,-1.200000000000017,-3.799999999999983
1638,-1.0,2.5999999999999943,-2.200000000000017
1639,1.0,6.200000000000017,-2.0
1640,13.0,6.200000000000017,-1.1999999999999886
1641,16.0,7.199999999999989,2.5999999999999943
1642,2.0,7.800000000000011,6.199999999999989
1643,4.0,5.19999999999996,6.200000000000017
1644,4.0,3.5999999999999943,7.199999999999989
1645,0.0,6.0,7.800000000000011
1646,8.0,4.800000000000011,5.199999999999989
1647,14.0,3.6000000000000227,3.5999999999999943
1648,-2.0,1.9999999999999432,6.0
1649,-2.0,-1.1999999999999318,4.800000000000011
1650,-8.0,-6.800000000000068,3.6000000000000227
1651,-8.0,-8.999999999999943,2.0
1652,-14.0,-11.400000000000034,-1.2000000000000455
1653,-13.0,-11.399999999999977,-6.7999999999999545
1654,-14.0,-11.600000000000023,-9.0
1655,-8.0,-10.199999999999989,-11.400000000000034
1656,-9.0,-8.599999999999966,-11.399999999999977
1657,-7.0,-5.200000000000017,-11.600000000000023
1658,-5.0,-2.8000000000000114,-10.199999999999989
1659,3.0,0.4000000000000057,-8.599999999999994
1660,4.0,2.0,-5.200000000000017
1661,7.0,2.4000000000000057,-2.799999999999983
1662,1.0,0.20000000000001705,0.4000000000000057
1663,-3.0,-2.8000000000000114,2.0
1664,-8.0,-6.0,2.3999999999999773
1665,-11.0,-6.800000000000011,0.20000000000001705
1666,-9.0,-6.800000000000011,-2.8000000000000114
1667,-3.0,-5.799999999999983,-6.0
1668,-3.0,-3.799999999999983,-6.799999999999983
1669,-3.0,-2.4000000000000057,-6.800000000000011
1670,-1.0,-2.4000000000000057,-5.800000000000011
1671,-2.0,-1.8000000000000114,-3.799999999999983
1672,-3.0,-2.1999999999999886,-2.4000000000000057
1673,0.0,-4.200000000000017,-2.4000000000000057
1674,-5.0,-5.799999999999983,-1.799999999999983
1675,-11.0,-6.399999999999977,-2.200000000000017
1676,-10.0,-7.200000000000017,-4.199999999999989
1677,-6.0,-7.0,-5.800000000000011
1678,-4.0,-5.0,-6.400000000000006
1679,-4.0,-3.3999999999999915,-7.199999999999989
1680,-1.0,-3.000000000000014,-7.0
1681,-2.0,-3.3999999999999773,-5.0
1682,-4.0,-4.200000000000017,-3.4000000000000057
1683,-6.0,-5.0,-3.0
1684,-8.0,-5.799999999999983,-3.3999999999999915
1685,-5.0,-6.0,-4.200000000000003
1686,-6.0,-5.400000000000006,-5.0
1687,-5.0,-4.400000000000006,-5.799999999999997
1688,-3.0,-4.599999999999994,-6.0
1689,-3.0,-4.200000000000003,-5.400000000000006
1690,-6.0,-3.799999999999997,-4.3999999999999915
1691,-4.0,-3.1999999999999886,-4.6000000000000085
1692,-3.0,-2.4000000000000057,-4.200000000000003
1693,0.0,-0.4000000000000057,-3.799999999999997
1694,1.0,1.4000000000000057,-3.200000000000003
1695,4.0,3.3999999999999915,-2.3999999999999915
1696,5.0,5.0,-0.4000000000000057
1697,7.0,5.6000000000000085,1.4000000000000057
1698,8.0,4.199999999999989,3.3999999999999915
1699,4.0,2.200000000000003,5.0
1700,-3.0,1.4210854715202004e-14,5.6000000000000085
1701,-5.0,-1.8000000000000114,4.200000000000003
1702,-4.0,-2.200000000000003,2.1999999999999886
1703,-1.0,-0.3999999999999915,0.0
1704,2.0,2.4000000000000057,-1.7999999999999972
1705,6.0,4.799999999999983,-2.200000000000003
1706,9.0,6.599999999999994,-0.3999999999999915
1707,8.0,7.400000000000006,2.3999999999999915
1708,8.0,6.799999999999997,4.800000000000011
1709,6.0,4.799999999999997,6.599999999999994
1710,3.0,2.4000000000000057,7.400000000000006
1711,-1.0,0.20000000000000284,6.799999999999997
1712,-4.0,-1.2000000000000028,4.799999999999997
1713,-3.0,-1.2000000000000028,2.4000000000000057
1714,-1.0,0.20000000000000284,0.19999999999998863
1715,3.0,3.3999999999999915,-1.1999999999999886
1716,6.0,6.800000000000011,-1.2000000000000028
1717,12.0,8.600000000000009,0.20000000000000284
1718,14.0,9.799999999999983,3.3999999999999915
1719,8.0,10.0,6.799999999999997
1720,9.0,8.799999999999983,8.599999999999994
1721,7.0,7.0,9.800000000000011
1722,6.0,6.600000000000023,10.0
1723,5.0,6.0,8.800000000000011
1724,6.0,6.0,7.0
1725,6.0,5.999999999999943,6.599999999999994
1726,7.0,6.0,6.0
