,y,u_delta,u_gaus,u_hov,u_biexp,u_rem
0,119.99999999999991,0.0,0.0,0.0,0.0,0.0
1,119.99999999999991,0.0,0.0,0.0,0.0,0.0
2,124.19999999999992,0.0,0.0,0.0,0.0,0.0
3,128.39999999999995,0.0,0.0,0.0,0.0,0.0
4,132.74999999999994,0.0,0.0,0.0,0.0,0.0
5,138.95999999999995,0.0,0.0,0.0,0.0,0.0
6,151.71999999999997,9.0,0.0,0.0,0.0,9.0
7,166.79999999999995,0.0,0.0,0.5857027809389286,1.827437632189558,9.0
8,184.27999999999994,0.0,0.0,1.801611476664223,3.370094246697783,8.980352899326897
9,203.91999999999993,0.0,7.942472123261359,3.1689279090003546,4.661400934218631,8.919918762410049
10,222.63999999999993,0.0,8.153596719985586,4.469157405509197,5.731285894090938,8.81361869404751
11,239.83999999999992,0.0,8.344538836931115,5.6118469440126,6.606519296799487,8.663703091240867
12,255.07999999999993,0.0,8.51363522016089,6.568519493339248,7.311025560913784,8.475456551427081
13,267.75999999999993,0.0,8.659390425421122,7.339783813190957,7.86616668796694,8.255118919510773
14,277.31999999999994,0.0,8.780498820583613,7.939056937630211,8.29100000230467,8.008909619863251
15,284.23999999999995,0.0,8.875864050695247,8.384597129985167,8.602505688321443,7.742598009300167
16,288.08,0.0,8.94461555993797,8.69568367194299,8.815799206245977,7.461340980518171
17,288.75999999999993,0.0,8.986121822335768,8.8908584527685,8.944319620786791,7.169648712555486
18,286.55999999999995,0.0,9.0,8.987184457141975,9.0,6.8714094062441315
19,282.4,0.0,8.986121822335768,9.0,8.993421527171147,6.56993889330895
20,277.43999999999994,0.0,8.94461555993797,8.942907405209015,8.93395287720715,6.268038489533385
21,272.59999999999997,0.0,8.875864050695247,8.82786721608776,8.82987577456398,5.9680532276933755
22,268.55999999999995,0.0,8.780498820583613,8.66533541494779,8.688497920251239,5.671926930247381
23,265.64,0.0,8.659390425421122,8.464411270110384,8.516255687659388,5.381252679067
24,263.4799999999999,0.0,8.51363522016089,8.232983140518934,8.31880584029485,5.097318325714915
25,261.52,0.0,8.344538836931115,7.9778630403915995,8.101108430452538,4.821147110781573
26,259.59999999999997,0.0,8.153596719985586,7.704914452091264,7.867501605313613,4.553533769319309
27,257.7199999999999,0.0,7.942472123261359,7.4191608062210594,7.621768801265938,4.295076348859028
28,256.03999999999996,0.0,7.71297202291751,7.124887925558043,7.36719913772925,4.046204388517475
29,254.99999999999994,0.0,7.467021431970414,6.825733967694195,7.106641770845151,3.8072036616750737
30,254.79999999999995,0.0,7.206636626251273,6.524769245383829,6.84255485169179,3.5782379015738006
31,255.03999999999996,0.0,6.933897800094383,6.2245674211013755,6.577049365929549,3.359367849382272
32,255.39999999999995,0.0,6.6509216665227795,5.927268588687058,6.3119281571019785,3.1505679140757463
33,255.63999999999996,0.0,6.359834500719446,5.6346350429437235,6.048722054546825,2.9517407162745415
34,255.63999999999996,0.0,6.062746098102541,5.348101168642332,5.788720877907308,2.762729761319803
35,256.03999999999996,2.0,5.761725080524139,5.0688165868052195,5.533002005629363,4.58333043884806
36,257.75999999999993,0.0,5.458775937413701,4.927841275726303,5.688552831565747,4.413299575045752
37,260.9599999999999,0.0,5.15581813472844,4.9357569608803535,5.786717297644467,4.247997656058679
38,265.67999999999995,0.0,6.619661370307831,4.986674159642005,5.835506275362681,4.082430209455587
39,271.3199999999999,0.0,6.368930932051924,5.032393103040289,5.842026252321766,3.915154771423021
40,276.67999999999995,0.0,6.118782501320746,5.053035659390224,5.812572049383582,3.74634571478244
41,280.7999999999999,0.0,5.870266519661444,5.042384066559042,5.752710658700417,3.5768442141310812
42,283.67999999999995,0.0,5.624319597991603,5.000589662849847,5.667357018419873,3.4077000157215647
43,285.03999999999996,0.0,5.381764434606624,4.930571568830876,5.560842616372481,3.2399577892404237
44,285.3599999999999,0.0,5.143311828447305,4.83625994989528,5.436976174018335,3.0745642839654943
45,285.19999999999993,0.0,4.90956455287803,4.721758110453049,5.299099857304663,2.9123344137836074
46,284.9199999999999,0.0,4.681022826151853,4.590962229278458,5.150138964125415,2.7539454493306836
47,284.64,0.0,4.458091095216006,4.447406077160546,4.99264686802601,2.5999439659154016
48,284.83999999999986,0.0,4.241085839514725,4.294213648347112,4.828845379408266,2.450758000309995
49,285.35999999999996,0.0,4.0302441006355165,4.134102693066469,4.660661227153801,2.306710796495047
50,286.1199999999999,0.0,3.8257324513956212,3.969411493247884,4.489758662959249,2.1680344329076675
51,286.9999999999999,0.0,3.627656133409,3.8021352655469918,4.317568817014668,2.0348825515117897
52,288.12,0.0,3.4360681142447183,3.6339619280019346,4.145316103096515,1.9073418657475738
53,289.51999999999987,0.0,3.250977842773112,3.466307388105636,3.9740418553406363,1.7854424687065944
54,291.55999999999995,0.0,3.0723595128919845,3.3003502346030382,3.804625467185073,1.6691669575866712
55,294.23999999999995,0.0,2.9001596801873157,3.137061576946701,3.637803462444124,1.5584583944280672
56,297.4799999999999,0.0,2.7343041118794797,2.977229840237844,3.4741864438562065,1.4532272659003984
57,300.7199999999999,0.0,2.574703786363405,2.8214872504886666,3.3142743287571346,1.3533576113559032
58,302.9599999999999,0.0,2.421259993596195,2.670330157110552,3.1584699078081773,1.2587122624481104
59,303.35999999999996,0.0,2.2738685204794375,2.5241376722883517,3.0070910291327966,1.169137401043029
60,301.91999999999996,0.0,2.132422935347526,2.3831883162566077,2.8603814039568727,1.0844664918820324
61,298.67999999999995,0.0,1.9968170120085476,2.247674675117776,2.718520189343349,1.004523656887469
62,293.59999999999997,0.0,1.8669463559802153,2.1177163711428966,2.5816307391982285,0.9291265577792266
63,286.7999999999999,0.0,1.7427093133001204,1.9933714070545043,2.4497881119019684,0.8580888436092092
64,278.7999999999999,0.0,1.6240072554324083,1.8746455227702168,2.3230258899262415,0.7912222177576068
65,269.9599999999999,0.0,1.5107443423798368,1.7615011030899423,2.201342160550829,0.7283381910620088
66,260.7199999999999,0.0,1.40282687033394,1.6538646662324896,2.0847048917990367,0.6692495361426807
67,251.79999999999995,0.0,1.3001623103827675,1.5516332445454368,1.9730566176990647,0.613771490528712
